,Algorithm,Run,Step,Mean Reward,Uncertainty,Distance,Collisions,RMSE
0,Noisy DRL,0,0,1.5091727816197669e+00,0.3654069513124644,15.474016296227397,0,0.9676325796838181
1,Noisy DRL,0,1,2.852735174558127,0.36105186287053137,14.948763034739972,0,1.007660155087595
2,Noisy DRL,0,2,4.179416850353498,0.35675148516058525,14.454224259766864,0,1.0018635960931694
3,Noisy DRL,0,3,5.4843195324073575,0.35252170299472546,13.945633345776072,0,1.002641213123565
4,Noisy DRL,0,4,6.77146735542713,0.34834947253017007,13.151167817727806,0,0.9711639701626597
5,Noisy DRL,0,5,8.059593212344232,0.34417407357244345,12.382887932919514,0,0.9370290854690676
6,Noisy DRL,0,6,9.37322490499694,0.339916020790716,11.64941308003637,0,0.8898040058963664
7,Noisy DRL,0,7,10.673927065909556,0.33569987849747185,11.319492739804895,0,0.8394419349220528
8,Noisy DRL,0,8,11.997893450319642,0.3314083111891061,10.844023086339034,0,0.7827197029520304
9,Noisy DRL,0,9,13.25406850070435,0.32733648278936084,11.167612374628098,0,0.7276669749565985
10,Noisy DRL,0,10,14.563908305936216,0.3230906973453999,11.486958869214412,0,0.6818847197290756
11,Noisy DRL,0,11,15.850003364575528,0.31892187899775526,11.660613965198367,0,0.6315592275640936
12,Noisy DRL,0,12,17.068747645906008,0.31497138088554305,11.330683711239077,0,0.4884425338847092
13,Noisy DRL,0,13,18.348624164642338,0.3108227196935931,11.41917910919173,0,0.4672958208538552
14,Noisy DRL,0,14,19.66910711463372,0.3065424360779223,11.609170168426093,0,0.44822471406193715
15,Noisy DRL,0,15,20.954057723716325,0.3023773482331137,12.21225240898714,0,0.43405858392731755
16,Noisy DRL,0,16,22.26268051278406,0.2980880857421107,12.88258837273638,0,0.423617587642044
17,Noisy DRL,0,17,23.591200403892174,0.29375603050411786,13.425907872496865,0,0.41491144381807016
18,Noisy DRL,0,18,24.791596157061047,0.2898650286381305,13.669420417147219,0,0.4080723813378758
19,Noisy DRL,0,19,25.760547274367443,0.2867242243302894,14.350848890649555,0,0.40556446003187074
20,Noisy DRL,0,20,26.81387148986824,0.28330992220566403,14.891770873015838,0,0.2882588301577661
21,Noisy DRL,0,21,27.81011952829768,0.2800806296481291,15.172961099523357,0,0.2943618826277788
22,Noisy DRL,0,22,28.956864593017585,0.276363507794955,16.070305061178804,0,0.2107764529652418
23,Noisy DRL,0,23,30.12808126741838,0.27256706233468864,16.76263919105335,0,0.16677392271940933
24,Noisy DRL,0,24,31.343056657338234,0.2686287749925633,17.46509961120985,0,0.1295381491115843
25,Noisy DRL,0,25,32.59536765543183,0.26456946597843456,18.49368569837893,0,0.07975038395195654
26,Noisy DRL,0,26,33.94089007013639,0.2602080164063674,19.066880946930656,0,0.0747379095959266
27,Noisy DRL,0,27,35.26510836104731,0.25591562318041605,19.761359319623537,0,0.0677545441313046
28,Noisy DRL,0,28,36.61819309637632,0.25152966069083516,20.31067776743259,0,0.06553694728372847
29,Noisy DRL,0,29,37.99186205003804,0.24707697539587015,20.87921314906417,0,0.03127588536839411
30,Noisy DRL,0,30,39.37019166769034,0.2426091827713932,21.65456258901746,0,0.03233150055036149
31,Noisy DRL,0,31,40.68589947987019,0.2383443758743276,22.388970054756065,0,0.034820156491879736
32,Noisy DRL,0,32,42.02672711146144,0.2339981442277104,23.167850081219584,0,0.03459408282472293
33,Noisy DRL,0,33,43.222695482123605,0.23012146727204363,23.54923196364339,0,0.032518839272298046
34,Noisy DRL,0,34,44.36100089561743,0.22643170216364136,23.748633423781847,0,0.03245610312933981
35,Noisy DRL,0,35,45.40504420145073,0.22304748338046898,23.25553991944105,0,0.032331735678666686
36,Noisy DRL,0,36,46.47644629043939,0.21957458260079368,22.533192981806486,0,0.03026818191929811
37,Noisy DRL,0,37,47.637552748143364,0.21581091838805522,21.961794432067162,0,0.03008125681855158
38,Noisy DRL,0,38,48.8039590490608,0.21186209524611807,21.00395209335651,0,0.029694009003714036
39,Noisy DRL,0,39,50.06743768181755,0.20772100952679146,20.638787443686493,0,0.028639256790720925
40,Noisy DRL,0,40,51.33936026727604,0.20359813231620555,20.709444727982774,0,0.027384049022044683
41,Noisy DRL,0,41,52.60399715727013,0.19949886981599518,20.945501879252074,0,0.025326885225031803
42,Noisy DRL,0,42,53.859422034444705,0.1954294673170709,21.150205097941964,0,0.023203428913530538
43,Noisy DRL,0,43,55.065423795503655,0.19152026760883656,21.34006306146432,0,0.02104862506302337
44,Noisy DRL,0,44,56.21841667270077,0.1877828938876997,21.599879594430437,0,0.019082242956423075
45,Noisy DRL,0,45,57.3564562105053,0.1840939912205197,21.590471947755628,0,0.018438311280145843
46,Noisy DRL,0,46,58.36632889800185,0.1808205349852515,22.01066860315891,0,0.017016811701855625
47,Noisy DRL,0,47,59.33034530120038,0.17769572007866258,21.835630390187823,0,0.015562576304075666
48,Noisy DRL,0,48,60.292541583241835,0.17457680659901378,21.644587351478055,0,0.014865902055485901
49,Noisy DRL,0,49,61.419396901649364,0.17092415704187286,21.495216528462763,0,0.013396589681855817
50,Noisy DRL,0,50,62.63136624539323,0.16699562660651396,21.065232443096665,0,0.01270267734445446
51,Noisy DRL,0,51,63.840103759961536,0.1630775710231236,20.47450454320868,0,0.012196792334247128
52,Noisy DRL,0,52,65.03221379854993,0.15921347065426883,19.774973811736096,0,0.01160527365946407
53,Noisy DRL,0,53,66.12678721974584,0.15566546082039415,19.160248259688665,0,0.010654812183547866
54,Noisy DRL,0,54,67.23528929913789,0.15207230186312182,18.58754334996513,0,0.009799680150205544
55,Noisy DRL,0,55,68.266638581198,0.1487292301812326,18.07064479731137,0,0.009060110198228648
56,Noisy DRL,0,56,69.3338933702777,0.14526977246758022,17.783281111551695,0,0.008870304232916789
57,Noisy DRL,0,57,70.51370535100867,0.14144546775876152,17.40997444345151,0,0.008740681628208917
58,Noisy DRL,0,58,71.57670611653766,0.13800035140961542,17.236507490974606,0,0.008506761155206684
59,Noisy DRL,0,59,72.59265604866513,0.1347073194733495,17.205987877606066,0,0.008338178352660524
60,Noisy DRL,0,60,73.42980504778411,0.13197535559583776,17.309589271810246,0,0.008289388095763994
61,Noisy DRL,0,61,74.14544853416712,0.12965563633868,17.73126425946486,0,0.008252601716481867
62,Noisy DRL,0,62,74.82860539785896,0.12744143017913237,17.809899922350883,0,0.00819250759510956
63,Noisy DRL,0,63,75.54968804033706,0.12510408688979,18.200298980230997,0,0.008142969004105485
64,Noisy DRL,0,64,76.23030738712798,0.12289790419723526,18.660568010628104,0,0.00807513587057779
65,Noisy DRL,0,65,76.84831766206293,0.12089466191542933,18.813052229773728,0,0.007983677456158519
66,Noisy DRL,0,66,77.19048560804937,0.11978554068515887,18.71691397750763,0,0.007955555331681434
67,Noisy DRL,0,67,77.50569294528785,0.11876381083818938,18.918381364030576,0,0.00792093777705932
68,Noisy DRL,0,68,77.76914111166437,0.11790985561950182,19.031427909994427,0,0.007897026779738662
69,Noisy DRL,0,69,78.26854962940709,0.11629104567462453,19.43480294324811,0,0.0077992723646107065
70,Noisy DRL,0,70,78.77986197376596,0.11463365001847418,19.64610941318732,0,0.007641649601603181
71,Noisy DRL,0,71,78.96482026565995,0.11322375254272772,19.471091707255407,1,0.007619236099503142
72,Noisy DRL,0,72,79.47342497405634,0.11157513356503161,19.0257244336764,1,0.007598414980703177
73,Noisy DRL,0,73,80.10898860951194,0.10951498301265125,18.79490776141808,1,0.007543371967634579
74,Noisy DRL,0,74,80.76126795862207,0.10740064923643987,17.980029920353658,1,0.00749051880221749
75,Noisy DRL,0,75,81.49833173165999,0.10501149061493768,17.25287012396223,1,0.007386868065289755
76,Noisy DRL,0,76,82.3727952844886,0.1021769568712266,16.786528472286054,1,0.0073468614977783096
77,Noisy DRL,0,77,83.20154462049341,0.09949060368744787,16.183452452589574,1,0.0073314938632539454
78,Noisy DRL,0,78,83.89288778178938,0.09724964683831529,15.595466398967272,1,0.007295351453094338
79,Noisy DRL,0,79,84.35981976215453,0.09573610830474506,15.265914002111963,1,0.00727457742443183
80,Noisy DRL,0,80,84.78353438539517,0.09436265668174007,14.698226422697925,1,0.00714864708975552
81,Noisy DRL,0,81,85.39240655416701,0.09238902543577744,14.0867866417334,1,0.006961824819987763
82,Noisy DRL,0,82,85.9438253373928,0.09060163222988547,13.279997942411939,1,0.006928137345429776
83,Noisy DRL,0,83,86.63630384943525,0.08835075507252137,12.798760606504986,1,0.006643999025772596
84,Noisy DRL,0,84,87.33154478530757,0.08600600450919771,13.06401351682484,1,0.006383733749256998
85,Noisy DRL,0,85,88.08813949247877,0.08349459246022199,13.246811373952019,1,0.006354193764880133
86,Noisy DRL,0,86,88.79271035113855,0.0812109041155848,13.722989208694814,1,0.00626060120711626
87,Noisy DRL,0,87,89.38545195862488,0.07928955921483934,14.324230822470337,1,0.00619547497408867
88,Noisy DRL,0,88,90.00404573429293,0.07728441773987754,15.160208459178524,1,0.006131999244306092
89,Noisy DRL,0,89,90.61773556727144,0.07529517121108176,16.000749715962108,1,0.006088725117979579
90,Noisy DRL,0,90,91.25844996119451,0.07321832551183444,17.2760437164867,1,0.005923311573465888
91,Noisy DRL,0,91,91.79010114531388,0.07149500274883296,18.023021559651443,1,0.005920851087921216
92,Noisy DRL,0,92,92.24882247420975,0.07000807897578762,18.672870270421196,1,0.005867069961092673
93,Noisy DRL,0,93,92.73331398483852,0.06843762226657575,19.67403438119191,1,0.0058209408126505624
94,Noisy DRL,0,94,93.22673614642417,0.0668382168223894,21.064219858014575,1,0.005418952236195868
95,Noisy DRL,0,95,93.76565557110564,0.06509133409078545,21.777796565088366,1,0.005327148973713266
96,Noisy DRL,0,96,94.34471949099715,0.06321432504800793,22.3576685682322,1,0.004682317215537997
97,Noisy DRL,0,97,95.06458114592056,0.06088093396516278,23.323880683159633,1,0.0037271004906614014
98,Noisy DRL,0,98,95.69174859892645,0.058848003371098356,24.508395551379444,1,0.0035607835716365893
99,Noisy DRL,0,99,96.34504588339614,0.05673037793201544,25.109660447141614,1,0.0028902524566658616
100,Noisy DRL,0,100,96.77933608609256,0.05532268564107054,24.987703387959364,1,0.0025614304775023224
101,Noisy DRL,1,0,1.4860061832480618,0.3654811020049939,26.572338265520635,0,0.6969886952099644
102,Noisy DRL,1,1,2.8389790667190073,0.36109552196278555,25.497618530311602,0,0.5877058036833227
103,Noisy DRL,1,2,4.217311718530501,0.35662772106965374,24.272956317735066,0,0.5052081667036203
104,Noisy DRL,1,3,5.585934758985056,0.35219139232486796,23.049152043698907,0,0.4374552017880223
105,Noisy DRL,1,4,6.928698905534352,0.3478388854192633,21.82637123104188,0,0.3805402388443404
106,Noisy DRL,1,5,8.304528945398202,0.34337919634511976,20.604825473428175,0,0.3357798018663318
107,Noisy DRL,1,6,9.708742036250626,0.33882750478010654,19.384789882780883,0,0.30550818397286594
108,Noisy DRL,1,7,11.048302019782035,0.33448538270458555,18.16662922398733,0,0.29069418138809244
109,Noisy DRL,1,8,12.426684056442598,0.33001742076201895,17.426653202815935,0,0.27262656414924513
110,Noisy DRL,1,9,13.779977116642087,0.3256307832389521,16.546766321922586,0,0.287963964654944
111,Noisy DRL,1,10,15.137631958121224,0.32123000714839345,15.710667467409039,0,0.304325742250905
112,Noisy DRL,1,11,16.4677266960096,0.31691856588664985,14.590109462984804,0,0.3206592362602988
113,Noisy DRL,1,12,17.824812565412547,0.31251963410108735,13.582602084210613,0,0.3229266432339742
114,Noisy DRL,1,13,19.192210623179363,0.30808727564174054,12.828848260137702,0,0.2309127306993411
115,Noisy DRL,1,14,20.53496686180296,0.3037347928739671,12.060906564324686,0,0.20808514392933405
116,Noisy DRL,1,15,21.90447884013935,0.2992955824691251,11.25506946586707,0,0.17604611118406052
117,Noisy DRL,1,16,23.283653485376597,0.29482505668710596,10.563663503630368,0,0.1440278787612973
118,Noisy DRL,1,17,24.62649837906603,0.2904459657651003,10.15724223333201,0,0.11423051747541356
119,Noisy DRL,1,18,25.94152062138477,0.286183403143241,10.169750060928745,0,0.08998792900081086
120,Noisy DRL,1,19,27.305596081605902,0.28176181650535537,10.311968528560497,0,0.07146156661571533
121,Noisy DRL,1,20,28.612371643231732,0.2775259645794536,10.676218117956298,0,0.05215137412915022
122,Noisy DRL,1,21,29.87680848764717,0.2734273503989429,10.733685680800267,0,0.049125669608953045
123,Noisy DRL,1,22,31.228161974299145,0.2690470013657846,10.663414704714718,0,0.04684687674885573
124,Noisy DRL,1,23,32.51998900985525,0.26485479510749627,10.79108006563034,0,0.03704590072202653
125,Noisy DRL,1,24,33.66895489482716,0.26105479290640343,11.299920412636023,0,0.034166821314173805
126,Noisy DRL,1,25,34.92815170963475,0.25697317245533674,11.829190651847384,0,0.03338912483103616
127,Noisy DRL,1,26,36.15823422698351,0.25297231410308135,11.927252359871712,0,0.03284146145235177
128,Noisy DRL,1,27,37.41570756470325,0.2488962764469878,12.336436990189561,0,0.03252375846638391
129,Noisy DRL,1,28,38.73821936338807,0.2446094158090459,12.857380094401814,0,0.030504821861424967
130,Noisy DRL,1,29,40.06501601410735,0.2403086651680427,13.474491517241422,0,0.02819438253268803
131,Noisy DRL,1,30,41.396615257540724,0.23599234757621695,14.102209703681286,0,0.026137574189748432
132,Noisy DRL,1,31,42.69455291500468,0.23178514218001262,14.61993856965038,0,0.024668254656485155
133,Noisy DRL,1,32,43.993393668660374,0.22757500927568083,15.24372419829303,0,0.023361554083503135
134,Noisy DRL,1,33,45.32205499117195,0.22326821459541157,16.091178211097358,0,0.022667134945147892
135,Noisy DRL,1,34,46.662356157528,0.21892368996496633,16.767557478187804,0,0.022258735297481947
136,Noisy DRL,1,35,47.950770455718086,0.21474736384589577,17.699613009494858,0,0.02141076121937291
137,Noisy DRL,1,36,49.22529122726442,0.2106160636038588,18.535917855684517,0,0.02103094387507072
138,Noisy DRL,1,37,50.453084438073155,0.20663622894357586,19.140589579116227,0,0.020528914817627975
139,Noisy DRL,1,38,51.50759863863209,0.2032180718831805,19.753784016912803,0,0.02012549543015611
140,Noisy DRL,1,39,52.717577086559444,0.1992959836369331,20.37164937315216,0,0.019573381105817838
141,Noisy DRL,1,40,53.91385344080293,0.19541832642989457,21.02196167777447,0,0.018586292941787118
142,Noisy DRL,1,41,55.09080205422174,0.19160331935976707,21.683922757536344,0,0.017651715284246382
143,Noisy DRL,1,42,56.278706335380605,0.1877527939741249,22.05475464438498,0,0.016594010431834148
144,Noisy DRL,1,43,57.231166273143714,0.1846654531694865,22.10224490243307,0,0.01614008070852013
145,Noisy DRL,1,44,58.17539347111254,0.18160478729533525,22.56654080507407,0,0.014655964971054855
146,Noisy DRL,1,45,59.10648608419827,0.178586693916127,22.71436394618395,0,0.013504506410476534
147,Noisy DRL,1,46,60.22232714549101,0.17496974653898364,22.94216751779717,0,0.012119888626045593
148,Noisy DRL,1,47,61.36618065562114,0.17126199754773733,22.971504514468677,0,0.010844777867295973
149,Noisy DRL,1,48,62.36031862380671,0.16803954464878973,23.05263465610799,0,0.009731556167783203
150,Noisy DRL,1,49,63.39783834115941,0.1646764717896299,23.18400411140112,0,0.008728557442532552
151,Noisy DRL,1,50,64.59653002179986,0.16079096737632387,23.08278158873736,0,0.007788576035991916
152,Noisy DRL,1,51,65.79297585776713,0.15691274273860562,23.216825267829016,0,0.006706809549404459
153,Noisy DRL,1,52,66.99610790998314,0.15301284525453035,23.2071170141751,0,0.006142574372219765
154,Noisy DRL,1,53,68.15932960367319,0.14924232736628665,22.62862984158516,0,0.005744440732072117
155,Noisy DRL,1,54,69.2674244436551,0.14565049625577348,22.772606154447494,0,0.005592164068264096
156,Noisy DRL,1,55,70.34988461700769,0.1421417681514497,22.169455615735647,0,0.0054974377436936735
157,Noisy DRL,1,56,71.2867329828015,0.1391052414520502,21.673852992709442,0,0.005450481519932238
158,Noisy DRL,1,57,72.1291797839623,0.13637462114051493,20.992989380296137,0,0.005402162867821954
159,Noisy DRL,1,58,72.77174142250207,0.1342101251727925,20.071635375568363,0,0.005373759580551119
160,Noisy DRL,1,59,73.29152067283808,0.13231339399637695,19.480539075156262,0,0.005348548782156781
161,Noisy DRL,1,60,73.73556149766773,0.13072557801937953,19.550302601274538,0,0.005325253168881765
162,Noisy DRL,1,61,74.37100514099174,0.12866635535311685,20.08011889763951,0,0.005279672475692131
163,Noisy DRL,1,62,75.07609447020702,0.12638085198613155,20.949167847340686,0,0.005243788338476842
164,Noisy DRL,1,63,75.89049633910959,0.12374100697071506,20.661392142433357,0,0.005141953339310737
165,Noisy DRL,1,64,76.74235994653743,0.12097973298611271,20.380397272869743,0,0.005114260258896888
166,Noisy DRL,1,65,77.48388963985337,0.11857610160389152,19.973916952793015,0,0.00493915042729854
167,Noisy DRL,1,66,78.14256258226739,0.11644104328643613,19.599600121074538,0,0.004900029056652209
168,Noisy DRL,1,67,78.88448385327946,0.11403613930668323,19.552298113516315,0,0.004797039725384137
169,Noisy DRL,1,68,79.54301496161347,0.11190154315385117,18.957250473288628,0,0.004768069497725483
170,Noisy DRL,1,69,80.06782854642547,0.11020047468677105,18.645099668188475,0,0.0047382468005197145
171,Noisy DRL,1,70,80.64855910602368,0.1083180632203026,18.629793553050696,0,0.0045014263821975915
172,Noisy DRL,1,71,81.26361013190223,0.10632440338968205,18.356979455098998,0,0.0038428444465399437
173,Noisy DRL,1,72,81.98900504343806,0.10397306886707298,18.35216312535679,0,0.0033552667035967373
174,Noisy DRL,1,73,82.70154412781741,0.10166340605149402,17.886410634832373,0,0.003283277287458592
175,Noisy DRL,1,74,83.43325084638369,0.09929161222109915,17.44682216406455,0,0.003240085596368534
176,Noisy DRL,1,75,83.77003977803028,0.09738956265579145,16.564377357240566,1,0.003212356603690242
177,Noisy DRL,1,76,83.9654491398557,0.09594578867278536,15.695734231981328,2,0.0031868861317822603
178,Noisy DRL,1,77,84.4997620073774,0.09421383821349939,14.765770111014849,2,0.0029345249031714274
179,Noisy DRL,1,78,85.1141123051157,0.092222483702702,14.229926952399868,2,0.0029356328206936537
180,Noisy DRL,1,79,85.91108285368728,0.08963922329886251,13.436206400058087,2,0.002935403518942669
181,Noisy DRL,1,80,86.82034898313564,0.08669190759431408,12.522698564198292,2,0.002935579398096412
182,Noisy DRL,1,81,87.63738390056938,0.08399478885477667,12.3034045000413,2,0.0029324890833475918
183,Noisy DRL,1,82,88.42838818047495,0.08143086798018465,12.755751393995887,2,0.0029295117050432006
184,Noisy DRL,1,83,89.03830677523807,0.07945389092778775,12.785606871314798,2,0.0029322362692185654
185,Noisy DRL,1,84,89.62531364969121,0.07755113572489533,13.245207091572375,2,0.002940355184565907
186,Noisy DRL,1,85,90.31996270785577,0.07529946329873603,13.790948678058967,2,0.0028622889323038745
187,Noisy DRL,1,86,90.9102225743802,0.07338616466484518,14.386508932654863,2,0.0025989727762806797
188,Noisy DRL,1,87,91.42965642759741,0.07170244507319076,14.235178447346318,2,0.002598278652373152
189,Noisy DRL,1,88,91.7956729777166,0.07051602115413548,14.41471749889822,2,0.002596854663845414
190,Noisy DRL,1,89,92.16257077343056,0.0693267387072826,15.123661257246143,2,0.002597058958373775
191,Noisy DRL,1,90,92.60209628182696,0.0679020370810535,15.590357299927785,2,0.0025954613702454154
192,Noisy DRL,1,91,93.10065998513285,0.06628596556453632,16.442167489091577,2,0.0024883154806118715
193,Noisy DRL,1,92,93.51567375450777,0.06494071734943356,16.346306656004444,2,0.002469856022735242
194,Noisy DRL,1,93,93.977501120902,0.06344372499358314,16.35005844245625,2,0.0024714908925593184
195,Noisy DRL,1,94,94.39774346715564,0.062081528584887004,16.47461066528877,2,0.0024701622805954207
196,Noisy DRL,1,95,94.79737856029712,0.06078612964776928,16.27036040871741,2,0.0024560883133884796
197,Noisy DRL,1,96,95.22053632025845,0.059414483060507825,15.6661487063567,2,0.0024564773029857874
198,Noisy DRL,1,97,95.66855910835241,0.05796223763801887,16.001352348748657,2,0.002455405516805834
199,Noisy DRL,1,98,96.144508366477,0.056419469816359105,16.079483770074198,2,0.0024524532836031816
200,Noisy DRL,1,99,96.55963048441618,0.055073870487343156,15.399418037938254,2,0.002447542002436516
201,Noisy DRL,1,100,97.0670505497832,0.05342909225128181,15.654093817179948,2,0.0024295547525424776
202,Noisy DRL,2,0,1.487092025943412,0.365475053075979,18.673368235346807,0,0.9981604160333016
203,Noisy DRL,2,1,2.875950470691544,0.36097315549293985,17.68614196955997,0,0.7109722304943861
204,Noisy DRL,2,2,4.220931666623029,0.3566134629374032,16.83016783756796,0,0.6879522178460862
205,Noisy DRL,2,3,5.610639647568138,0.3521087991636155,16.067769405663043,0,0.6508286758617523
206,Noisy DRL,2,4,6.976486826541997,0.3476815061362396,15.343994427762784,0,0.611439650375636
207,Noisy DRL,2,5,8.313907084427935,0.34334641603306565,14.535096081503355,0,0.5791259002326987
208,Noisy DRL,2,6,9.695375844579937,0.33886905456238064,13.746712947556409,0,0.5421522261914061
209,Noisy DRL,2,7,11.074549694301865,0.33439853697918165,13.021897797911734,0,0.46111146717810475
210,Noisy DRL,2,8,12.407627763792354,0.33007744498234504,12.324839826385466,0,0.4532885308134847
211,Noisy DRL,2,9,13.656025083398053,0.3260308304050259,12.935982667207265,0,0.35890476862761883
212,Noisy DRL,2,10,15.02506286246172,0.32159317381690333,12.934638015375779,0,0.3243201494882821
213,Noisy DRL,2,11,16.305742639291697,0.31744192988154774,13.472051119195289,0,0.2842274079764388
214,Noisy DRL,2,12,17.604409927996862,0.3132324312302452,13.534624480906498,0,0.20650604581542736
215,Noisy DRL,2,13,18.904473521583117,0.30901840163953914,13.64452880490375,0,0.1918776268232165
216,Noisy DRL,2,14,20.24111371719754,0.3046858106535593,13.805572883275035,0,0.13481020355863313
217,Noisy DRL,2,15,21.57287739912023,0.30036967286984495,14.006792821522899,0,0.13763333957084936
218,Noisy DRL,2,16,22.946884533425383,0.2959158965103959,14.127645162030374,0,0.10580764308810955
219,Noisy DRL,2,17,24.257626566299137,0.29166718699987426,14.424651367270476,0,0.10253389862605175
220,Noisy DRL,2,18,25.530348504387103,0.2875417169287665,14.91123401616539,0,0.098057313174527
221,Noisy DRL,2,19,26.824897450699368,0.2833454957905306,15.077124145065,0,0.08551234584708532
222,Noisy DRL,2,20,28.13276213604403,0.2791061124327422,15.336532908511753,0,0.07722468838311145
223,Noisy DRL,2,21,29.49956699836934,0.27467567707289514,15.609872538343883,0,0.07223690390127586
224,Noisy DRL,2,22,30.847103264408165,0.27030770021938744,15.465933795451916,0,0.07050295423065389
225,Noisy DRL,2,23,32.205362297758235,0.2659049659187762,15.58222296005875,0,0.06489960693001393
226,Noisy DRL,2,24,33.55126753470505,0.2615422776585767,15.226554500914256,0,0.06241286622200099
227,Noisy DRL,2,25,34.89003822599875,0.25720272000378186,15.622011380512657,0,0.06141155282999992
228,Noisy DRL,2,26,36.24796315689789,0.25280107426647525,15.764822136886174,0,0.05803752361376832
229,Noisy DRL,2,27,37.56444466755253,0.2485337614354704,16.21201078307231,0,0.0570761872033728
230,Noisy DRL,2,28,38.856552681105306,0.24434550209926748,16.43458621076439,0,0.056722068155588376
231,Noisy DRL,2,29,40.14392521640905,0.24016406519562228,16.8195882718992,0,0.056547131780055576
232,Noisy DRL,2,30,41.25391923253559,0.23656738608561012,17.836605423873426,0,0.05638758959210668
233,Noisy DRL,2,31,42.20298403930575,0.2334911259055511,18.45468473304777,0,0.05591315364595159
234,Noisy DRL,2,32,43.18993498909971,0.23021903562295,18.807469076458855,0,0.05568939791677381
235,Noisy DRL,2,33,44.2294098128067,0.22670840374448958,18.90017257083179,0,0.05503198328366522
236,Noisy DRL,2,34,45.2405673888004,0.22338776556287762,18.80141613071323,0,0.05397809202946805
237,Noisy DRL,2,35,46.37174027327628,0.21960593250112712,18.14304869600313,0,0.051486946837410764
238,Noisy DRL,2,36,47.581133790416715,0.2155439945950919,17.629208053569812,0,0.047537362989041584
239,Noisy DRL,2,37,48.75385755974551,0.21160091642451473,17.35580819949455,0,0.04267034985114273
240,Noisy DRL,2,38,49.836969747471166,0.20809034969188173,17.577601829754716,0,0.03683358546573222
241,Noisy DRL,2,39,50.73065090578095,0.2051938382591248,17.6231479456929,0,0.03638185439192634
242,Noisy DRL,2,40,51.56810198911889,0.20247928357214512,17.39567450187627,0,0.03562155663604477
243,Noisy DRL,2,41,52.45680240802547,0.1995986187810981,17.47855962056895,0,0.03275236570281678
244,Noisy DRL,2,42,53.232024959363706,0.1970857709292551,17.221434599674772,0,0.029092682919930796
245,Noisy DRL,2,43,54.026968409694234,0.19450900504583143,16.842034322856126,0,0.024253548921261175
246,Noisy DRL,2,44,54.87677353966046,0.19175440135491667,16.409232884654497,0,0.024101494436822468
247,Noisy DRL,2,45,55.741483266392045,0.18895150877668562,16.035955510973572,0,0.023438846961831326
248,Noisy DRL,2,46,56.70203384283291,0.18583792855093093,15.818870905611588,0,0.020720277384289002
249,Noisy DRL,2,47,57.67417390411277,0.18268678244460645,15.589871914094251,0,0.02040628396157585
250,Noisy DRL,2,48,58.670389073563854,0.17945760833655733,15.248164453728284,0,0.0202530327187552
251,Noisy DRL,2,49,59.7741247820721,0.17588005997612138,14.72237267761603,0,0.019710721599611618
